ds,yhat_lower,yhat_upper,yhat,y
1950-02-06,-0.261772852,0.261156963,-0.005140301,-0.2389
1950-03-06,-0.268449589,0.25498585,0.01071638,-0.0868
1950-04-06,-0.264962867,0.256176427,0.005634166,-0.1706
1950-05-06,-0.261433536,0.272851385,0.00190273,-0.0536
1950-06-06,-0.26921283,0.254344209,0.005859852,-0.0559
1950-07-06,-0.242824948,0.262740705,0.005017901,-0.1053
1950-08-06,-0.264639891,0.267060249,0.005571182,-0.1382
1950-09-06,-0.245379845,0.267484876,0.004627969,-0.1049
1950-10-06,-0.24729645,0.272792235,0.006133595,-0.1661
1950-11-06,-0.254269434,0.253052381,0.005456062,-0.3605
1950-12-06,-0.259241699,0.258355835,-0.002252572,-0.181
1951-01-06,-0.259488584,0.265552068,-0.001489512,-0.2903
1951-02-06,-0.251776201,0.257843708,-0.000236777,-0.4101
1951-03-06,-0.228321691,0.247696126,0.010896188,-0.1689
1951-04-06,-0.248901864,0.258424181,0.004130385,-0.0877
1951-05-06,-0.269856317,0.240427605,-0.000603897,0.0569
1951-06-06,-0.248897161,0.264306013,0.008398288,0.0381
1951-07-06,-0.247168544,0.257822551,0.00700693,0.1101
1951-08-06,-0.259260802,0.264512252,0.007817034,0.113
1951-09-06,-0.261763861,0.267450253,0.002904407,0.1322
1951-10-06,-0.27712878,0.253268045,0.007787119,0.1081
1951-11-06,-0.238829104,0.258816165,0.009215128,0.026
1951-12-06,-0.26683301,0.241438502,-0.010295097,0.2148
1952-01-06,-0.265036732,0.25906917,0.002511126,0.152
1952-02-06,-0.258608289,0.262565011,0.004660471,0.0921
1952-03-06,-0.256017554,0.264595536,0.012624692,-0.048
1952-04-06,-0.256402812,0.26549347,0.011069481,0.0666
1952-05-06,-0.233154277,0.256735804,0.009714783,0.034
1952-06-06,-0.253059314,0.256407549,0.003637679,0.0396
1952-07-06,-0.268429667,0.257968018,0.003662292,0.0735
1952-08-06,-0.235895338,0.259646989,0.003528242,0.0647
1952-09-06,-0.242722343,0.266159807,0.010616712,0.0653
1952-10-06,-0.254014277,0.267474617,0.005515116,-0.0366
1952-11-06,-0.2585567,0.262837895,0.000217857,-0.1975
1952-12-06,-0.241455651,0.26476934,0.016532908,-0.008
1953-01-06,-0.276266607,0.251432682,-0.006353729,0.1037
1953-02-06,-0.251571573,0.251086703,-0.007441433,0.1534
1953-03-06,-0.2713972,0.256323556,0.013027576,0.1539
1953-04-06,-0.245421665,0.264378633,0.009683389,0.1873
1953-05-06,-0.236888742,0.262807093,0.007078648,0.144
1953-06-06,-0.239518561,0.272627146,0.006007503,0.124
1953-07-06,-0.245665026,0.273116798,0.005637168,0.0662
1953-08-06,-0.265833724,0.268517029,0.005875975,0.0812
1953-09-06,-0.243343451,0.262768603,0.008934367,0.0632
1953-10-06,-0.262624349,0.276450775,0.007110884,0.0723
1953-11-06,-0.245940816,0.266812796,0.004191473,-0.0621
1953-12-06,-0.240164206,0.27625051,0.008427966,0.0555
1954-01-06,-0.260892196,0.277275801,-0.002710303,-0.2352
1954-02-06,-0.269163099,0.264806851,-0.002537785,-0.0865
1954-03-06,-0.254412967,0.268941575,0.013318896,-0.091
1954-04-06,-0.239032077,0.27114047,0.008236683,-0.1766
1954-05-06,-0.269545557,0.262809623,0.004505246,-0.202
1954-06-06,-0.262992771,0.267795723,0.008462368,-0.1161
1954-07-06,-0.256861009,0.274632127,0.007620418,-0.1229
1954-08-06,-0.248600066,0.286202039,0.008173699,-0.0913
1954-09-06,-0.247319476,0.262558095,0.007230485,-0.0595
1954-10-06,-0.261541883,0.272854684,0.008736112,-0.0694
1954-11-06,-0.269511453,0.270069611,0.008058579,0.039
1954-12-06,-0.256519702,0.257781044,0.000349945,-0.1859
1955-01-06,-0.252880743,0.258947151,0.001113005,0.0879
1955-02-06,-0.23581307,0.26710627,0.00236574,-0.1303
1955-03-06,-0.249718645,0.273381544,0.013498705,-0.3091
1955-04-06,-0.239067319,0.253473263,0.006732902,-0.2383
1955-05-06,-0.256454968,0.240009323,0.00199862,-0.1274
1955-06-06,-0.25783372,0.241694982,0.011000805,-0.0695
1955-07-06,-0.25943966,0.262504918,0.009609447,-0.0881
1955-08-06,-0.223896886,0.277143244,0.010419551,-0.0262
1955-09-06,-0.251429474,0.272066772,0.005506924,-0.0923
1955-10-06,-0.245261108,0.248532209,0.010389636,-0.1232
1955-11-06,-0.232780843,0.277126715,0.011817645,-0.2373
1955-12-06,-0.263003308,0.266199314,-0.00769258,-0.2706
1956-01-06,-0.239349718,0.248078037,0.005113643,-0.1773
1956-02-06,-0.24500749,0.256891031,0.007262988,-0.2732
1956-03-06,-0.233402718,0.27155513,0.015227209,-0.2003
1956-04-06,-0.24246256,0.275748863,0.013671998,-0.2846
1956-05-06,-0.260211101,0.278049938,0.0123173,-0.2275
1956-06-06,-0.258291512,0.252380241,0.006240196,-0.1437
1956-07-06,-0.258338137,0.252652332,0.006264809,-0.1346
1956-08-06,-0.251869067,0.261065957,0.006130759,-0.1866
1956-09-06,-0.246435603,0.257196119,0.013219229,-0.252
1956-10-06,-0.232032412,0.265567496,0.008117633,-0.1989
1956-11-06,-0.242813565,0.256256006,0.002820374,-0.1564
1956-12-06,-0.234504559,0.295770647,0.019135426,-0.153
1957-01-06,-0.269620601,0.250697799,-0.003751212,-0.1178
1957-02-06,-0.264917816,0.233978777,-0.004838915,-0.1118
1957-03-06,-0.232365549,0.271217251,0.015630094,-0.068
1957-04-06,-0.239472408,0.257233362,0.012285906,-0.0193
1957-05-06,-0.241891724,0.258381164,0.009681165,0.1092
1957-06-06,-0.236745832,0.257882038,0.00861002,0.1577
1957-07-06,-0.26382347,0.277357004,0.008239686,0.0596
1957-08-06,-0.258192762,0.280269508,0.008478493,0.1302
1957-09-06,-0.262526603,0.266478764,0.011536884,0.0748
1957-10-06,-0.276912159,0.272739403,0.009713401,0.0143
1957-11-06,-0.268981287,0.267215777,0.00679399,0.1282
1957-12-06,-0.243155055,0.271460881,0.011030483,0.229
1958-01-06,-0.246478502,0.264828212,-0.000107786,0.2964
1958-02-06,-0.256410098,0.259448766,6.47E-05,0.2103
1958-03-06,-0.245101324,0.277341162,0.015921414,0.1181
1958-04-06,-0.256828852,0.260392125,0.0108392,0.114
1958-05-06,-0.250402534,0.26186466,0.007107764,0.1007
1958-06-06,-0.261230663,0.266992323,0.011064886,0.0624
1958-07-06,-0.254767985,0.262746149,0.010222935,0.0649
1958-08-06,-0.256959356,0.271560005,0.010776216,0.0528
1958-09-06,-0.24597512,0.270125489,0.009833003,0.0186
1958-10-06,-0.256493219,0.25818237,0.011338629,0.0405
1958-11-06,-0.255910812,0.271165278,0.010661096,0.0896
1958-12-06,-0.243342496,0.274196583,0.002952462,0.1452
1959-01-06,-0.241034509,0.268059687,0.003715522,0.125
1959-02-06,-0.254516877,0.255626632,0.004968257,0.0682
1959-03-06,-0.279295494,0.288966843,0.016101222,0.2041
1959-04-06,-0.242905189,0.306724502,0.009335419,0.118
1959-05-06,-0.252504979,0.243564842,0.004601137,0.0263
1959-06-06,-0.242077772,0.27405283,0.013603322,0.0849
1959-07-06,-0.254065549,0.273308797,0.012211964,0.0671
1959-08-06,-0.263060048,0.269936083,0.013022068,0.0516
1959-09-06,-0.253275492,0.26176275,0.008109441,0.097
1959-10-06,-0.259617877,0.26469257,0.012992153,-0.0137
1959-11-06,-0.239439507,0.268521705,0.014420162,-0.079
1959-12-06,-0.263260262,0.237596079,-0.005090062,-0.0343
1960-01-06,-0.264167976,0.258541616,0.00771616,0.0032
1960-02-06,-0.252871874,0.267034672,0.009865505,0.1858
1960-03-06,-0.234913589,0.27344131,0.017829726,-0.2041
1960-04-06,-0.236985331,0.284601089,0.016274516,-0.0954
1960-05-06,-0.242957066,0.305635418,0.014919818,-0.0841
1960-06-06,-0.250545516,0.271047221,0.008842713,0.0772
1960-07-06,-0.265162407,0.288624278,0.008867327,0.0339
1960-08-06,-0.259453645,0.275972058,0.008733277,0.0461
1960-09-06,-0.229577914,0.267614061,0.015821747,0.0638
1960-10-06,-0.244505741,0.282628262,0.010720151,0.039
1960-11-06,-0.247432134,0.242153874,0.005422892,-0.0484
1960-12-06,-0.220751832,0.272951538,0.021737943,0.2278
1961-01-06,-0.263737458,0.262785654,-0.001148694,0.1188
1961-02-06,-0.246349867,0.254722381,-0.002236398,0.1768
1961-03-06,-0.253537016,0.284146435,0.018232611,0.1646
1961-04-06,-0.23993522,0.284925547,0.014888423,0.1335
1961-05-06,-0.246556009,0.268982069,0.012283683,0.1614
1961-06-06,-0.243098768,0.272567339,0.011212538,0.1479
1961-07-06,-0.272252548,0.264280323,0.010842203,0.035
1961-08-06,-0.243689103,0.268292907,0.01108101,0.032
1961-09-06,-0.22233934,0.26066485,0.014139402,-0.0041
1961-10-06,-0.247147253,0.269961138,0.012315919,-0.035
1961-11-06,-0.25510522,0.26511435,0.009396508,0.016
1961-12-06,-0.244227316,0.278754736,0.013633001,-0.0171
1962-01-06,-0.240652028,0.251682118,0.002494732,0.1345
1962-02-06,-0.263177535,0.245811679,0.00266725,0.1698
1962-03-06,-0.220922267,0.271628498,0.018523931,0.1197
1962-04-06,-0.236200546,0.274340196,0.013441718,0.0763
1962-05-06,-0.231318694,0.27754443,0.009710281,0.0589
1962-06-06,-0.252694651,0.272811084,0.013667403,0.0574
1962-07-06,-0.245772488,0.275685499,0.012825453,0.0905
1962-08-06,-0.235189768,0.29265791,0.013378734,0.0552
1962-09-06,-0.252913694,0.274069964,0.012435521,0.0606
1962-10-06,-0.225261933,0.267198514,0.013941147,0.0796
1962-11-06,-0.261790105,0.260804121,0.013263614,0.0745
1962-12-06,-0.24594667,0.254503062,0.00555498,0.0881
1963-01-06,-0.26090465,0.261739095,0.00631804,0.0376
1963-02-06,-0.25171171,0.27389551,0.007570775,0.2566
1963-03-06,-0.246367003,0.267199935,0.01870374,-0.0216
1963-04-06,-0.23552653,0.25461008,0.011937937,-0.0041
1963-05-06,-0.261794189,0.256550084,0.007203655,0.013
1963-06-06,-0.21279816,0.279502535,0.016205841,0.0499
1963-07-06,-0.237799228,0.264375163,0.014814483,0.1382
1963-08-06,-0.216657465,0.277555959,0.015624588,0.1579
1963-09-06,-0.238482662,0.265700236,0.010711961,0.1629
1963-10-06,-0.231414211,0.279850748,0.015594673,0.2148
1963-11-06,-0.243848667,0.280883888,0.017022683,0.1947
1963-12-06,-0.272414029,0.238933329,-0.002487541,0.0812
1964-01-06,-0.231346901,0.263021101,0.010318682,0.0488
1964-02-06,-0.271814019,0.281016238,0.012468028,-0.1048
1964-03-06,-0.243911433,0.269535372,0.020432249,-0.1421
1964-04-06,-0.24413053,0.268413391,0.018877038,-0.1847
1964-05-06,-0.233300757,0.278977386,0.017522341,-0.098
1964-06-06,-0.258803749,0.259923851,0.011445237,-0.0931
1964-07-06,-0.235203461,0.274077738,0.011469851,-0.1111
1964-08-06,-0.246689076,0.266565432,0.011335802,-0.1669
1964-09-06,-0.239478615,0.257623833,0.018424272,-0.2093
1964-10-06,-0.237616142,0.266642842,0.013322676,-0.2665
1964-11-06,-0.258109016,0.275899504,0.008025418,-0.2017
1964-12-06,-0.228667894,0.277407088,0.02434047,-0.2651
1965-01-06,-0.246908336,0.273835955,0.001453833,-0.0699
1965-02-06,-0.271467954,0.252646625,0.00036613,-0.1966
1965-03-06,-0.247293023,0.298061482,0.020835139,-0.1005
1965-04-06,-0.230990006,0.259586662,0.017490952,-0.1875
1965-05-06,-0.249223419,0.271061091,0.014886211,-0.0787
1965-06-06,-0.226571845,0.286557723,0.013815067,-0.0434
1965-07-06,-0.241644511,0.27234172,0.013444733,-0.0841
1965-08-06,-0.260872442,0.272213777,0.01368354,-0.0464
1965-09-06,-0.242382829,0.288862405,0.016741932,-0.0503
1965-10-06,-0.24409725,0.25690947,0.01491845,0.0238
1965-11-06,-0.251974329,0.283156699,0.011999039,-0.09
1965-12-06,-0.236484102,0.277992958,0.016235532,-0.0124
1966-01-06,-0.238941565,0.272729315,0.005097264,-0.0458
1966-02-06,-0.248100354,0.281555462,0.005269783,-0.0373
1966-03-06,-0.236094136,0.256937921,0.021126464,-0.0025
1966-04-06,-0.258645006,0.265913759,0.016044251,-0.0908
1966-05-06,-0.233082248,0.263982863,0.012312815,-0.0359
1966-06-06,-0.240230737,0.273663601,0.016269938,0.0577
1966-07-06,-0.251206754,0.279413775,0.015427988,0.0667
1966-08-06,-0.223457507,0.260784009,0.015981269,0.0191
1966-09-06,-0.248591021,0.273006612,0.015038056,0.0261
1966-10-06,-0.243732924,0.277259881,0.016543683,-0.0592
1966-11-06,-0.249843822,0.284529377,0.015866151,-0.0465
1966-12-06,-0.237754789,0.269571017,0.008157517,-0.1244
1967-01-06,-0.250913133,0.246656404,0.008920578,-0.1068
1967-02-06,-0.224884653,0.258990994,0.010173313,-0.1656
1967-03-06,-0.231035338,0.285864566,0.021306278,0.0029
1967-04-06,-0.247804524,0.285825079,0.014540476,0.0056
1967-05-06,-0.249490792,0.268159261,0.009806194,0.1243
1967-06-06,-0.244592499,0.276741408,0.01880838,-0.0299
1967-07-06,-0.250224833,0.27618607,0.017417022,-0.0177
1967-08-06,-0.240411481,0.278615593,0.018227127,-0.0055
1967-09-06,-0.257482708,0.268496576,0.013746097,-0.0317
1967-10-06,-0.250848618,0.27055981,0.019046485,0.1288
1967-11-06,-0.252639033,0.285810274,0.020906092,-0.0212
1967-12-06,-0.260882898,0.260659687,0.001813543,-0.04
1968-01-06,-0.255134458,0.278588897,0.015051364,-0.1865
1968-02-06,-0.246810342,0.268840265,0.017632307,-0.1266
1968-03-06,-0.238171194,0.268687859,0.026000281,0.1508
1968-04-06,-0.237537749,0.294407801,0.024876668,-0.0703
1968-05-06,-0.220881654,0.268879464,0.023939646,-0.0803
1968-06-06,-0.213524533,0.276747324,0.01829414,-0.0161
1968-07-06,-0.234921792,0.2726055,0.018736429,-0.0197
1968-08-06,-0.251902134,0.259296736,0.019033977,-0.0143
1968-09-06,-0.227220407,0.275993798,0.026554045,-0.0112
1968-10-06,-0.25099226,0.272909928,0.021870125,0.0471
1968-11-06,-0.23739641,0.284113809,0.017004463,0.0156
1968-12-06,-0.222693158,0.276460111,0.03373719,-0.0431
1969-01-06,-0.263335626,0.253971666,0.011282151,-0.1295
1969-02-06,-0.238089689,0.262572197,0.010626046,-0.1038
1969-03-06,-0.219529999,0.285252043,0.031484885,0.1222
1969-04-06,-0.203231345,0.276576586,0.028572295,0.1935
1969-05-06,-0.226206262,0.274273203,0.02638523,0.1756
1969-06-06,-0.242154146,0.292631345,0.025745684,0.0766
1969-07-06,-0.221361471,0.279775756,0.025793024,0.0933
1969-08-06,-0.231617504,0.297148269,0.02646343,0.0954
1969-09-06,-0.241174024,0.291839136,0.029953419,0.0843
1969-10-06,-0.219774258,0.301647918,0.028547612,0.0713
1969-11-06,-0.215316585,0.277208203,0.026059799,0.1896
1969-12-06,-0.223196158,0.288808054,0.030713967,0.2468
1970-01-06,-0.235000316,0.28634908,0.020007297,0.1214
1970-02-06,-0.243314743,0.283018531,0.020611413,0.2353
1970-03-06,-0.223523938,0.295823136,0.036857925,0.0317
1970-04-06,-0.228801445,0.278186514,0.032207309,0.131
1970-05-06,-0.224506629,0.28552746,0.028893548,0.0414
1970-06-06,-0.217972016,0.291653864,0.033282269,0.0295
1970-07-06,-0.218972826,0.29657212,0.032857994,-0.0218
1970-08-06,-0.229146042,0.276474133,0.033842872,-0.0198
1970-09-06,-0.232098563,0.295011674,0.033331257,0.0077
1970-10-06,-0.205980007,0.302963124,0.035254559,-0.0367
1970-11-06,-0.232208588,0.297208544,0.035008625,0.0226
1970-12-06,-0.228907174,0.270816012,0.027717666,-0.0954
1971-01-06,-0.237357177,0.279177195,0.028912324,-0.0045
1971-02-06,-0.233735012,0.284985622,0.030596657,-0.2144
1971-03-06,-0.208959749,0.309344124,0.042119452,-0.1412
1971-04-06,-0.240393885,0.292945183,0.035785248,-0.1299
1971-05-06,-0.231288383,0.290078151,0.031468641,-0.0899
1971-06-06,-0.205110257,0.308952032,0.040902424,-0.1243
1971-07-06,-0.231677464,0.292979366,0.039928742,-0.063
1971-08-06,-0.208241388,0.2761796,0.041170444,-0.0688
1971-09-06,-0.222567508,0.290730001,0.036689415,-0.0443
1971-10-06,-0.218771925,0.315606537,0.041989802,-0.0763
1971-11-06,-0.211249548,0.29876976,0.04384941,0.0363
1971-12-06,-0.251182752,0.307825987,0.024756861,-0.0198
1972-01-06,-0.215626434,0.293990713,0.037994681,-0.2415
1972-02-06,-0.221082556,0.300353185,0.041138633,-0.1624
1972-03-06,-0.203703319,0.319100392,0.050033293,0.0014
1972-04-06,-0.225252723,0.313044268,0.049472689,0.0357
1972-05-06,-0.215243046,0.296464482,0.049080514,0.0147
1972-06-06,-0.229157546,0.307603829,0.043998017,0.0765
1972-07-06,-0.2137687,0.289052209,0.044985153,0.0639
1972-08-06,-0.213803381,0.304756845,0.04584571,0.0863
1972-09-06,-0.211768409,0.285297092,0.053928786,0.0207
1972-10-06,-0.197479876,0.308727988,0.049789713,0.0891
1972-11-06,-0.21147671,0.301270035,0.045487061,0.0799
1972-12-06,-0.186653152,0.317524273,0.062764635,0.2529
1973-01-06,-0.23276459,0.296932439,0.040872605,0.259
1973-02-06,-0.208431454,0.285124157,0.040779508,0.3722
1973-03-06,-0.197319152,0.338965041,0.062146872,0.3305
1973-04-06,-0.188057535,0.336341364,0.059797291,0.2502
1973-05-06,-0.208159084,0.310677087,0.058155073,0.2152
1973-06-06,-0.198427936,0.323352963,0.058078535,0.1972
1973-07-06,-0.198243001,0.327805889,0.058670723,0.1163
1973-08-06,-0.176594286,0.313032181,0.059904137,0.0774
1973-09-06,-0.18549023,0.32015033,0.063957135,0.0563
1973-10-06,-0.192189716,0.315982025,0.063096175,0.0446
1973-11-06,-0.215114287,0.312633737,0.061171371,0.022
1973-12-06,-0.190877338,0.322497377,0.066370386,0.0277
1974-01-06,-0.205106281,0.313599094,0.056226725,-0.1953
1974-02-06,-0.186237446,0.318164567,0.05739385,-0.2548
1974-03-06,-0.184518835,0.308209476,0.074148886,-0.0509
1974-04-06,-0.199906792,0.310251874,0.070061279,-0.042
1974-05-06,-0.195269057,0.346948337,0.067292365,-0.0246
1974-06-06,-0.181969094,0.317388684,0.072244094,-0.0375
1974-07-06,-0.181173493,0.344499981,0.072364666,0.0195
1974-08-06,-0.166273246,0.327369333,0.073912554,0.0131
1974-09-06,-0.184993449,0.332479769,0.073963948,-0.0428
1974-10-06,-0.178149278,0.326764448,0.076432097,-0.0831
1974-11-06,-0.188816759,0.336615974,0.076749171,-0.0671
1974-12-06,-0.178436472,0.317822136,0.070003059,-0.0976
1975-01-06,-0.178356208,0.329083271,0.071760727,0.1201
1975-02-06,-0.163685601,0.328563088,0.074008068,0.0326
1975-03-06,-0.167737386,0.353886792,0.086039388,0.1096
1975-04-06,-0.167785421,0.34694052,0.080268192,0.0779
1975-05-06,-0.193760675,0.332318817,0.076496432,0.0693
1975-06-06,-0.178431626,0.344788362,0.086493224,0.0342
1975-07-06,-0.164094919,0.328550187,0.086064389,0.0055
1975-08-06,-0.170555805,0.35428885,0.0878691,-0.0671
1975-09-06,-0.182854168,0.354174332,0.08395108,0.017
1975-10-06,-0.159600333,0.34480754,0.089796314,-0.1236
1975-11-06,-0.149131583,0.346121689,0.09221893,-0.145
1975-12-06,-0.190082332,0.332847791,0.073671229,-0.0895
1976-01-06,-0.188609212,0.33538036,0.087472058,-0.0181
1976-02-06,-0.166192525,0.358184454,0.09061601,-0.1221
1976-03-06,-0.167822459,0.354474438,0.09951067,-0.2394
1976-04-06,-0.162106819,0.35764703,0.098950066,-0.0223
1976-05-06,-0.154446334,0.36322561,0.098557891,-0.1228
1976-06-06,-0.162771962,0.350597329,0.093879254,-0.074
1976-07-06,-0.148702942,0.338535363,0.095257223,-0.0846
1976-08-06,-0.144349443,0.328755421,0.096521641,-0.0894
1976-09-06,-0.178008465,0.356737004,0.105008578,-0.0426
1976-10-06,-0.139666674,0.368654068,0.101260338,-0.1821
1976-11-06,-0.146903594,0.352404722,0.097361547,-0.0432
1976-12-06,-0.148675471,0.364367204,0.115029954,0.0906
1977-01-06,-0.170429573,0.377131941,0.093541784,0.0639
1977-02-06,-0.149968126,0.339204717,0.093852548,0.2384
1977-03-06,-0.146123701,0.375598116,0.115584689,0.3109
1977-04-06,-0.15381954,0.361335661,0.113638969,0.282
1977-05-06,-0.122905542,0.371740666,0.112387584,0.2368
1977-06-06,-0.146869523,0.384355316,0.112714907,0.2474
1977-07-06,-0.153581855,0.377111135,0.113697928,0.1737
1977-08-06,-0.154216968,0.378269347,0.115335203,0.1418
1977-09-06,-0.139892884,0.393347517,0.119792062,0.1867
1977-10-06,-0.146910841,0.377261956,0.119321935,0.1189
1977-11-06,-0.139193894,0.371148238,0.117800991,0.2603
1977-12-06,-0.129674924,0.390434091,0.12339084,0.1124
1978-01-06,-0.134417321,0.379813003,0.113651039,0.1606
1978-02-06,-0.174008627,0.381972612,0.115222025,0.1306
1978-03-06,-0.113507523,0.387970361,0.132341838,0.2228
1978-04-06,-0.133724072,0.387870042,0.128658092,0.1324
1978-05-06,-0.139646936,0.400021109,0.126280011,0.0596
1978-06-06,-0.103923499,0.394671312,0.131635601,0.0532
1978-07-06,-0.13254488,0.380188287,0.132147006,0.0699
1978-08-06,-0.126883437,0.380596452,0.134098755,0.0033
1978-09-06,-0.132821031,0.389784601,0.134554009,0.0748
1978-10-06,-0.145411553,0.363795273,0.137412991,0.0646
1978-11-06,-0.131369743,0.400966756,0.138133926,0.2245
1978-12-06,-0.130505656,0.392515963,0.131778648,0.1512
1979-01-06,-0.119900792,0.390121248,0.133940175,0.1602
1979-02-06,-0.130018431,0.387248002,0.136591378,0.0922
1979-03-06,-0.115818812,0.412857551,0.148987475,0.243
1979-04-06,-0.116213027,0.416894928,0.143620139,0.1112
1979-05-06,-0.120672001,0.408400573,0.140239213,0.1569
1979-06-06,-0.100006326,0.40615756,0.150639866,0.2183
1979-07-06,-0.097206897,0.406267412,0.150601864,0.1746
1979-08-06,-0.112010558,0.413217648,0.152810435,0.2263
1979-09-06,-0.108726545,0.418375533,0.149296276,0.2519
1979-10-06,-0.12018533,0.424134195,0.155532343,0.2945
1979-11-06,-0.123342989,0.406474777,0.15835882,0.2953
1979-12-06,-0.120327668,0.401011552,0.140201951,0.5032
1980-01-06,-0.119810746,0.401571484,0.154406642,0.308
1980-02-06,-0.11312433,0.402252965,0.157954454,0.3506
1980-03-06,-0.095304595,0.427911447,0.167226919,0.2389
1980-04-06,-0.087561113,0.424365134,0.167070176,0.3082
1980-05-06,-0.096903729,0.40891508,0.167068834,0.316
1980-06-06,-0.098923051,0.412607672,0.162390197,0.2474
1980-07-06,-0.078891544,0.437333392,0.163768166,0.2172
1980-08-06,-0.085614903,0.40221278,0.165032584,0.1957
1980-09-06,-0.073671073,0.403999281,0.173519522,0.2008
1980-10-06,-0.07676555,0.416447553,0.169771281,0.1821
1980-11-06,-0.086810479,0.437473383,0.16587249,0.3319
1980-12-06,-0.093782749,0.435131896,0.183540897,0.2674
1981-01-06,-0.09412321,0.420221298,0.162052728,0.4656
1981-02-06,-0.081103639,0.427603385,0.162363491,0.3629
1981-03-06,-0.062365184,0.452460306,0.184095632,0.4083
1981-04-06,-0.061516553,0.454593153,0.182149912,0.3579
1981-05-06,-0.075764382,0.435228812,0.180898527,0.262
1981-06-06,-0.070985072,0.447597079,0.18122585,0.2853
1981-07-06,-0.088294533,0.453880774,0.182208871,0.2268
1981-08-06,-0.073206811,0.428601358,0.183846146,0.2428
1981-09-06,-0.056686494,0.436926398,0.188303005,0.186
1981-10-06,-0.055208515,0.444087028,0.187832878,0.1687
1981-11-06,-0.062359191,0.430026972,0.186311934,0.2119
1981-12-06,-0.055699258,0.451554881,0.191901783,0.42
1982-01-06,-0.063123124,0.426319169,0.182161982,0.1342
1982-02-06,-0.079669432,0.458757179,0.183732968,0.1593
1982-03-06,-0.064513464,0.455339046,0.200852781,0.0833
1982-04-06,-0.081728068,0.436897404,0.197169035,0.2054
1982-05-06,-0.055492565,0.451711211,0.194790954,0.1923
1982-06-06,-0.074739268,0.460460711,0.200146544,0.1231
1982-07-06,-0.071492185,0.468906797,0.20065795,0.1436
1982-08-06,-0.072699584,0.461099915,0.202609698,0.1406
1982-09-06,-0.068193167,0.461061193,0.203064952,0.233
1982-10-06,-0.04531663,0.45989125,0.205923934,0.1771
1982-11-06,-0.04665579,0.454811081,0.206644869,0.151
1982-12-06,-0.062669196,0.472917045,0.200289591,0.4355
1983-01-06,-0.05400309,0.460972928,0.202451119,0.5169
1983-02-06,-0.048148437,0.46703937,0.205102321,0.4834
1983-03-06,-0.031970089,0.475397564,0.217498418,0.4256
1983-04-06,-0.042433277,0.475489401,0.212131083,0.2918
1983-05-06,-0.053157631,0.468182685,0.208750156,0.2881
1983-06-06,-0.036212769,0.468866506,0.219150809,0.2629
1983-07-06,-0.029736481,0.478232685,0.219112807,0.2663
1983-08-06,-0.032762961,0.492838689,0.221321379,0.3228
1983-09-06,-0.020523468,0.474638388,0.217807219,0.3175
1983-10-06,-0.032958188,0.487863319,0.224043287,0.2113
1983-11-06,-0.014108418,0.494014711,0.226869764,0.4313
1983-12-06,-0.055158226,0.459798209,0.208712895,0.2748
1984-01-06,-0.021377771,0.490621756,0.222917585,0.2831
1984-02-06,-0.067527958,0.496956966,0.226465398,0.1753
1984-03-06,-0.01561664,0.48475977,0.235737862,0.272
1984-04-06,-0.00077282,0.485694514,0.23558112,0.1503
1984-05-06,-0.020918438,0.509215469,0.235579778,0.2834
1984-06-06,-0.006917847,0.492317555,0.230901141,0.1306
1984-07-06,-0.044025109,0.47898867,0.23227911,0.1193
1984-08-06,-0.020809838,0.493799385,0.233543528,0.1687
1984-09-06,-0.01777996,0.496076408,0.242030465,0.1431
1984-10-06,-0.012182948,0.493528041,0.238282225,0.1187
1984-11-06,-0.029941814,0.486547284,0.234383433,0.0365
1984-12-06,0.00536658,0.506298461,0.252051841,-0.0926
1985-01-06,-0.035119103,0.479623373,0.230563671,0.1783
1985-02-06,-0.03511447,0.498624429,0.230874435,0.0176
1985-03-06,-0.015448163,0.508341259,0.252606576,0.1875
1985-04-06,-0.014343664,0.522063774,0.250660856,0.1488
1985-05-06,-0.016143146,0.500327686,0.249409471,0.1959
1985-06-06,-0.012888637,0.515102362,0.249736794,0.129
1985-07-06,-0.005172484,0.522996458,0.250719815,0.0779
1985-08-06,-0.000874703,0.508221341,0.25235709,0.1287
1985-09-06,0.01407443,0.513597943,0.256813949,0.101
1985-10-06,0.002397387,0.525208076,0.256343822,0.1303
1985-11-06,0.015117507,0.512027249,0.254822878,0.1181
1985-12-06,0.000560282,0.52553525,0.260412727,0.1978
1986-01-06,-0.010759852,0.52546166,0.250672926,0.3249
1986-02-06,0.007130789,0.521706343,0.252243912,0.2788
1986-03-06,-0.012546067,0.536997755,0.269363725,0.2966
1986-04-06,0.030257951,0.529211037,0.265679979,0.2613
1986-05-06,0.014888143,0.51212008,0.263301898,0.2507
1986-06-06,0.010056108,0.539632657,0.268657488,0.2534
1986-07-06,0.010154396,0.518239053,0.269168894,0.1686
1986-08-06,-0.008171841,0.548506961,0.271120642,0.1698
1986-09-06,0.032774111,0.515646996,0.271575897,0.1716
1986-10-06,0.018645669,0.533858996,0.274434878,0.2066
1986-11-06,0.02320795,0.530487666,0.275155814,0.1548
1986-12-06,0.017938406,0.539804329,0.268800535,0.2179
1987-01-06,0.018743053,0.527881185,0.270962063,0.3115
1987-02-06,0.010261745,0.531532295,0.273613266,0.5028
1987-03-06,0.023147436,0.53080146,0.286009362,0.2541
1987-04-06,0.037177594,0.513977614,0.280642027,0.3009
