,ds,yhat_lower,yhat_upper,yhat,y
574,11/6/27,-0.392382768,0.119105027,-0.136709049,-0.0397
575,12/6/27,-0.398690814,0.110323129,-0.155501967,-0.3132
576,1/6/28,-0.411542306,0.137477651,-0.141954528,-0.08
577,2/6/28,-0.396280876,0.131471249,-0.139063967,-0.145
578,3/6/28,-0.38333089,0.108913754,-0.13040635,-0.263
579,4/6/28,-0.375866092,0.151440779,-0.131220345,-0.2444
580,5/6/28,-0.391117001,0.133269825,-0.131857736,-0.1866
581,6/6/28,-0.389559722,0.12201321,-0.137193624,-0.2777
582,7/6/28,-0.401055808,0.126459785,-0.136451705,-0.1773
583,8/6/28,-0.405059632,0.130695193,-0.135844539,-0.1997
584,9/6/28,-0.39023322,0.136939208,-0.128014852,-0.1904
585,10/6/28,-0.392908807,0.117921728,-0.132399142,-0.1256
586,11/6/28,-0.390008672,0.120444998,-0.136955185,-0.0679
587,12/6/28,-0.381485666,0.11659406,-0.119922828,-0.1713
588,1/6/29,-0.423628873,0.122091378,-0.142068248,-0.484
589,2/6/29,-0.422083478,0.130390157,-0.142414736,-0.5495
590,3/6/29,-0.380368623,0.130709024,-0.121276241,-0.2654
591,4/6/29,-0.394768322,0.121122578,-0.123879213,-0.2976
592,5/6/29,-0.387386045,0.120612173,-0.125766647,-0.2886
593,6/6/29,-0.386950213,0.136553858,-0.126096576,-0.2746
594,7/6/29,-0.391520919,0.113578864,-0.125749604,-0.2735
595,8/6/29,-0.371325336,0.127202365,-0.124769581,-0.2078
596,9/6/29,-0.401192665,0.130613089,-0.120969973,-0.2089
597,10/6/29,-0.375066223,0.13649527,-0.12207615,-0.1185
598,11/6/29,-0.389220114,0.133478333,-0.124254345,-0.0971
599,12/6/29,-0.385121541,0.142307346,-0.119300546,-0.5167
600,1/6/30,-0.379704441,0.132150123,-0.129697598,-0.3206
601,2/6/30,-0.3836729,0.116522079,-0.128783864,-0.2
602,3/6/30,-0.385567916,0.149163149,-0.112257697,-0.0549
603,4/6/30,-0.367473173,0.153046396,-0.116598694,-0.195
604,5/6/30,-0.366529036,0.125821426,-0.119612825,-0.1976
605,6/6/30,-0.382942393,0.156662083,-0.114914486,-0.1135
606,7/6/30,-0.36074671,0.150808933,-0.11503913,-0.0692
607,8/6/30,-0.363037401,0.126799385,-0.113744633,-0.09
608,9/6/30,-0.366819806,0.125072709,-0.11394663,-0.1043
609,10/6/30,-0.35568925,0.146143488,-0.111723698,-0.0011
610,11/6/30,-0.367973351,0.141178297,-0.111660014,0.1368
611,12/6/30,-0.385382531,0.141291356,-0.118651342,0.0064
612,1/6/31,-0.372865834,0.151463233,-0.117147066,-0.047
613,2/6/31,-0.367710566,0.13238486,-0.115153115,-0.2225
614,3/6/31,-0.329882684,0.146643904,-0.103350664,-0.0061
615,4/6/31,-0.366238812,0.134608475,-0.109375251,-0.1625
616,5/6/31,-0.370590076,0.144657191,-0.113392227,-0.1499
617,6/6/31,-0.355272692,0.148302945,-0.103648825,-0.0185
618,7/6/31,-0.373022335,0.178952195,-0.104322877,-0.0155
619,8/6/31,-0.354133884,0.170688904,-0.102771557,0.0047
620,9/6/31,-0.383340468,0.157485531,-0.106942968,0.0035
621,10/6/31,-0.357403197,0.154387993,-0.10134295,0.0092
622,11/6/31,-0.341366932,0.166391182,-0.099173724,-0.1139
623,12/6/31,-0.357510458,0.132596297,-0.117966643,-0.1052
624,1/6/32,-0.353429866,0.160506422,-0.104419204,0.1547
625,2/6/32,-0.353294974,0.169813578,-0.101528642,-0.1794
626,3/6/32,-0.354737387,0.159155518,-0.092871026,-0.1799
627,4/6/32,-0.347470315,0.162150252,-0.09368502,-0.0324
628,5/6/32,-0.334362668,0.161256152,-0.094322412,-0.1674
629,6/6/32,-0.347871893,0.162146993,-0.0996583,-0.1578
630,7/6/32,-0.379046111,0.159067386,-0.09891638,-0.1208
631,8/6/32,-0.350730338,0.174626344,-0.098309214,-0.1757
632,9/6/32,-0.357313379,0.183191153,-0.090479528,-0.0695
633,10/6/32,-0.357560893,0.15341004,-0.094863818,-0.0926
634,11/6/32,-0.36211402,0.139938764,-0.09941986,-0.1945
635,12/6/32,-0.339168647,0.174158894,-0.082387503,-0.1861
636,1/6/33,-0.359329116,0.149461386,-0.104532924,-0.3073
637,2/6/33,-0.336152598,0.178562985,-0.104879411,-0.3167
638,3/6/33,-0.330157286,0.170043072,-0.083740917,-0.2476
639,4/6/33,-0.344118954,0.160260822,-0.086343888,-0.2044
640,5/6/33,-0.332101819,0.177610758,-0.088231323,-0.2091
641,6/6/33,-0.369220318,0.174494651,-0.088561251,-0.2007
642,7/6/33,-0.344983575,0.162520104,-0.08821428,-0.181
643,8/6/33,-0.343491066,0.17351449,-0.087234256,-0.1889
644,9/6/33,-0.331431754,0.182171636,-0.083434648,-0.2214
645,10/6/33,-0.343750064,0.185959904,-0.084540825,-0.1879
646,11/6/33,-0.349144876,0.168646825,-0.08671902,-0.2548
647,12/6/33,-0.332727634,0.185927577,-0.081765221,-0.4069
648,1/6/34,-0.347596386,0.168223914,-0.092162274,-0.3102
649,2/6/34,-0.336960963,0.175685772,-0.091248539,-0.0231
650,3/6/34,-0.316386221,0.201779119,-0.074722372,-0.2574
